DateTime,Time,Junction,Vehicles,ID
28-06-2016,5.00,1,19,20160628051
28-06-2016,6.00,1,24,20160628061
28-06-2016,7.00,1,23,20160628071
28-06-2016,8.00,1,31,20160628081
28-06-2016,9.00,1,33,20160628091
28-06-2016,10.00,1,49,20160628101
28-06-2016,11.00,1,55,20160628111
28-06-2016,12.00,1,55,20160628121
28-06-2016,13.00,1,53,20160628131
28-06-2016,14.00,1,56,20160628141
28-06-2016,15.00,1,60,20160628151
28-06-2016,16.00,1,52,20160628161
28-06-2016,17.00,1,55,20160628171
28-06-2016,18.00,1,60,20160628181
28-06-2016,19.00,1,58,20160628191
28-06-2016,20.00,1,56,20160628201
28-06-2016,21.00,1,50,20160628211
28-06-2016,22.00,1,49,20160628221
28-06-2016,23.00,1,47,20160628231
29-06-2016,0.00,1,40,20160629001
29-06-2016,1.00,1,34,20160629011
29-06-2016,2.00,1,31,20160629021
29-06-2016,3.00,1,23,20160629031
29-06-2016,4.00,1,23,20160629041
29-06-2016,5.00,1,20,20160629051
29-06-2016,6.00,1,22,20160629061
29-06-2016,7.00,1,25,20160629071
29-06-2016,8.00,1,30,20160629081
29-06-2016,9.00,1,38,20160629091
29-06-2016,10.00,1,50,20160629101
29-06-2016,11.00,1,76,20160629111
29-06-2016,12.00,1,70,20160629121
29-06-2016,13.00,1,63,20160629131
29-06-2016,14.00,1,64,20160629141
29-06-2016,15.00,1,61,20160629151
29-06-2016,16.00,1,60,20160629161
29-06-2016,17.00,1,55,20160629171
29-06-2016,18.00,1,64,20160629181
29-06-2016,19.00,1,64,20160629191
29-06-2016,20.00,1,52,20160629201
29-06-2016,21.00,1,52,20160629211
29-06-2016,22.00,1,56,20160629221
29-06-2016,23.00,1,49,20160629231
30-06-2016,0.00,1,46,20160630001
30-06-2016,1.00,1,38,20160630011
30-06-2016,2.00,1,32,20160630021
30-06-2016,3.00,1,25,20160630031
30-06-2016,4.00,1,24,20160630041
30-06-2016,5.00,1,19,20160630051
30-06-2016,6.00,1,25,20160630061
30-06-2016,7.00,1,26,20160630071
30-06-2016,8.00,1,30,20160630081
30-06-2016,9.00,1,36,20160630091
30-06-2016,10.00,1,51,20160630101
30-06-2016,11.00,1,56,20160630111
30-06-2016,12.00,1,58,20160630121
30-06-2016,13.00,1,55,20160630131
30-06-2016,14.00,1,58,20160630141
30-06-2016,15.00,1,54,20160630151
30-06-2016,16.00,1,49,20160630161
30-06-2016,17.00,1,56,20160630171
30-06-2016,18.00,1,58,20160630181
30-06-2016,19.00,1,60,20160630191
30-06-2016,20.00,1,55,20160630201
30-06-2016,21.00,1,50,20160630211
30-06-2016,22.00,1,50,20160630221
30-06-2016,23.00,1,46,20160630231
01-07-2016,0.00,1,39,20160701001
01-07-2016,1.00,1,34,20160701011
01-07-2016,2.00,1,33,20160701021
01-07-2016,3.00,1,24,20160701031
01-07-2016,4.00,1,21,20160701041
01-07-2016,5.00,1,18,20160701051
01-07-2016,6.00,1,24,20160701061
01-07-2016,7.00,1,23,20160701071
01-07-2016,8.00,1,29,20160701081
01-07-2016,9.00,1,33,20160701091
01-07-2016,10.00,1,53,20160701101
01-07-2016,11.00,1,64,20160701111
01-07-2016,12.00,1,61,20160701121
01-07-2016,13.00,1,48,20160701131
01-07-2016,14.00,1,58,20160701141
01-07-2016,15.00,1,50,20160701151
01-07-2016,16.00,1,50,20160701161
01-07-2016,17.00,1,51,20160701171
01-07-2016,18.00,1,47,20160701181
01-07-2016,19.00,1,49,20160701191
01-07-2016,20.00,1,55,20160701201
01-07-2016,21.00,1,47,20160701211
01-07-2016,22.00,1,41,20160701221
01-07-2016,23.00,1,37,20160701231
02-07-2016,0.00,1,32,20160702001
02-07-2016,1.00,1,26,20160702011
02-07-2016,2.00,1,26,20160702021
02-07-2016,3.00,1,24,20160702031
02-07-2016,4.00,1,16,20160702041
02-07-2016,5.00,1,17,20160702051
02-07-2016,6.00,1,17,20160702061
02-07-2016,7.00,1,19,20160702071
02-07-2016,8.00,1,20,20160702081
02-07-2016,9.00,1,23,20160702091
02-07-2016,10.00,1,28,20160702101
02-07-2016,11.00,1,29,20160702111
02-07-2016,12.00,1,31,20160702121
02-07-2016,13.00,1,30,20160702131
02-07-2016,14.00,1,30,20160702141
02-07-2016,15.00,1,30,20160702151
02-07-2016,16.00,1,26,20160702161
02-07-2016,17.00,1,29,20160702171
02-07-2016,18.00,1,28,20160702181
02-07-2016,19.00,1,32,20160702191
02-07-2016,20.00,1,34,20160702201
02-07-2016,21.00,1,36,20160702211
02-07-2016,22.00,1,32,20160702221
02-07-2016,23.00,1,33,20160702231
03-07-2016,0.00,1,30,20160703001
03-07-2016,1.00,1,23,20160703011
03-07-2016,2.00,1,20,20160703021
03-07-2016,3.00,1,15,20160703031
03-07-2016,4.00,1,18,20160703041
03-07-2016,5.00,1,15,20160703051
03-07-2016,6.00,1,14,20160703061
03-07-2016,7.00,1,13,20160703071
03-07-2016,8.00,1,15,20160703081
03-07-2016,9.00,1,21,20160703091
03-07-2016,10.00,1,26,20160703101
03-07-2016,11.00,1,25,20160703111
03-07-2016,12.00,1,26,20160703121
03-07-2016,13.00,1,28,20160703131
03-07-2016,14.00,1,24,20160703141
03-07-2016,15.00,1,26,20160703151
03-07-2016,16.00,1,27,20160703161
03-07-2016,17.00,1,29,20160703171
03-07-2016,18.00,1,34,20160703181
03-07-2016,19.00,1,36,20160703191
03-07-2016,20.00,1,38,20160703201
03-07-2016,21.00,1,33,20160703211
03-07-2016,22.00,1,32,20160703221
03-07-2016,23.00,1,35,20160703231
04-07-2016,0.00,1,30,20160704001
04-07-2016,1.00,1,19,20160704011
04-07-2016,2.00,1,19,20160704021
04-07-2016,3.00,1,18,20160704031
04-07-2016,4.00,1,19,20160704041
04-07-2016,5.00,1,14,20160704051
04-07-2016,6.00,1,17,20160704061
04-07-2016,7.00,1,22,20160704071
04-07-2016,8.00,1,23,20160704081
04-07-2016,9.00,1,33,20160704091
04-07-2016,10.00,1,42,20160704101
04-07-2016,11.00,1,67,20160704111
04-07-2016,12.00,1,63,20160704121
04-07-2016,13.00,1,52,20160704131
04-07-2016,14.00,1,58,20160704141
04-07-2016,15.00,1,59,20160704151
04-07-2016,16.00,1,51,20160704161
04-07-2016,17.00,1,52,20160704171
04-07-2016,18.00,1,51,20160704181
04-07-2016,19.00,1,49,20160704191
04-07-2016,20.00,1,47,20160704201
04-07-2016,21.00,1,45,20160704211
04-07-2016,22.00,1,43,20160704221
04-07-2016,23.00,1,40,20160704231
05-07-2016,0.00,1,33,20160705001
05-07-2016,1.00,1,28,20160705011
05-07-2016,2.00,1,25,20160705021
05-07-2016,3.00,1,17,20160705031
05-07-2016,4.00,1,21,20160705041
05-07-2016,5.00,1,17,20160705051
05-07-2016,6.00,1,20,20160705061
05-07-2016,7.00,1,24,20160705071
05-07-2016,8.00,1,25,20160705081
05-07-2016,9.00,1,34,20160705091
05-07-2016,10.00,1,45,20160705101
05-07-2016,11.00,1,55,20160705111
05-07-2016,12.00,1,60,20160705121
05-07-2016,13.00,1,52,20160705131
05-07-2016,14.00,1,57,20160705141
05-07-2016,15.00,1,54,20160705151
05-07-2016,16.00,1,52,20160705161
05-07-2016,17.00,1,52,20160705171
05-07-2016,18.00,1,59,20160705181
05-07-2016,19.00,1,51,20160705191
05-07-2016,20.00,1,52,20160705201
05-07-2016,21.00,1,49,20160705211
05-07-2016,22.00,1,45,20160705221
05-07-2016,23.00,1,46,20160705231
06-07-2016,0.00,1,42,20160706001
06-07-2016,1.00,1,35,20160706011
06-07-2016,2.00,1,30,20160706021
06-07-2016,3.00,1,24,20160706031
06-07-2016,4.00,1,21,20160706041
06-07-2016,5.00,1,17,20160706051
06-07-2016,6.00,1,18,20160706061
06-07-2016,7.00,1,24,20160706071
06-07-2016,8.00,1,23,20160706081
06-07-2016,9.00,1,35,20160706091
06-07-2016,10.00,1,38,20160706101
06-07-2016,11.00,1,46,20160706111
06-07-2016,12.00,1,48,20160706121
06-07-2016,13.00,1,44,20160706131
06-07-2016,14.00,1,41,20160706141
06-07-2016,15.00,1,42,20160706151
06-07-2016,16.00,1,43,20160706161
06-07-2016,17.00,1,49,20160706171
06-07-2016,18.00,1,48,20160706181
06-07-2016,19.00,1,55,20160706191
06-07-2016,20.00,1,55,20160706201
06-07-2016,21.00,1,48,20160706211
06-07-2016,22.00,1,44,20160706221
06-07-2016,23.00,1,46,20160706231
07-07-2016,0.00,1,41,20160707001
07-07-2016,1.00,1,33,20160707011
07-07-2016,2.00,1,30,20160707021
07-07-2016,3.00,1,23,20160707031
07-07-2016,4.00,1,22,20160707041
07-07-2016,5.00,1,22,20160707051
07-07-2016,6.00,1,22,20160707061
07-07-2016,7.00,1,25,20160707071
07-07-2016,8.00,1,23,20160707081
07-07-2016,9.00,1,29,20160707091
07-07-2016,10.00,1,44,20160707101
07-07-2016,11.00,1,53,20160707111
07-07-2016,12.00,1,55,20160707121
07-07-2016,13.00,1,46,20160707131
07-07-2016,14.00,1,47,20160707141
07-07-2016,15.00,1,51,20160707151
07-07-2016,16.00,1,50,20160707161
07-07-2016,17.00,1,49,20160707171
07-07-2016,18.00,1,52,20160707181
07-07-2016,19.00,1,55,20160707191
07-07-2016,20.00,1,48,20160707201
07-07-2016,21.00,1,45,20160707211
07-07-2016,22.00,1,42,20160707221
07-07-2016,23.00,1,41,20160707231
08-07-2016,0.00,1,38,20160708001
08-07-2016,1.00,1,32,20160708011
08-07-2016,2.00,1,26,20160708021
08-07-2016,3.00,1,27,20160708031
08-07-2016,4.00,1,20,20160708041
08-07-2016,5.00,1,15,20160708051
08-07-2016,6.00,1,20,20160708061
08-07-2016,7.00,1,24,20160708071
08-07-2016,8.00,1,25,20160708081
08-07-2016,9.00,1,33,20160708091
08-07-2016,10.00,1,43,20160708101
08-07-2016,11.00,1,48,20160708111
08-07-2016,12.00,1,53,20160708121
08-07-2016,13.00,1,46,20160708131
08-07-2016,14.00,1,50,20160708141
08-07-2016,15.00,1,49,20160708151
08-07-2016,16.00,1,49,20160708161
08-07-2016,17.00,1,43,20160708171
08-07-2016,18.00,1,48,20160708181
08-07-2016,19.00,1,50,20160708191
08-07-2016,20.00,1,47,20160708201
08-07-2016,21.00,1,43,20160708211
08-07-2016,22.00,1,46,20160708221
08-07-2016,23.00,1,43,20160708231
09-07-2016,0.00,1,42,20160709001
09-07-2016,1.00,1,31,20160709011
09-07-2016,2.00,1,26,20160709021
09-07-2016,3.00,1,21,20160709031
09-07-2016,4.00,1,21,20160709041
09-07-2016,5.00,1,18,20160709051
09-07-2016,6.00,1,19,20160709061
09-07-2016,7.00,1,21,20160709071
09-07-2016,8.00,1,23,20160709081
09-07-2016,9.00,1,23,20160709091
09-07-2016,10.00,1,38,20160709101
09-07-2016,11.00,1,31,20160709111
09-07-2016,12.00,1,32,20160709121
09-07-2016,13.00,1,31,20160709131
09-07-2016,14.00,1,31,20160709141
09-07-2016,15.00,1,28,20160709151
09-07-2016,16.00,1,27,20160709161
09-07-2016,17.00,1,32,20160709171
09-07-2016,18.00,1,33,20160709181
09-07-2016,19.00,1,36,20160709191
09-07-2016,20.00,1,32,20160709201
09-07-2016,21.00,1,33,20160709211
09-07-2016,22.00,1,35,20160709221
09-07-2016,23.00,1,31,20160709231
10-07-2016,0.00,1,29,20160710001
10-07-2016,1.00,1,26,20160710011
10-07-2016,2.00,1,16,20160710021
10-07-2016,3.00,1,20,20160710031
10-07-2016,4.00,1,15,20160710041
10-07-2016,5.00,1,14,20160710051
10-07-2016,6.00,1,13,20160710061
10-07-2016,7.00,1,16,20160710071
10-07-2016,8.00,1,20,20160710081
10-07-2016,9.00,1,24,20160710091
10-07-2016,10.00,1,26,20160710101
10-07-2016,11.00,1,30,20160710111
10-07-2016,12.00,1,28,20160710121
10-07-2016,13.00,1,32,20160710131
10-07-2016,14.00,1,25,20160710141
10-07-2016,15.00,1,28,20160710151
10-07-2016,16.00,1,30,20160710161
10-07-2016,17.00,1,28,20160710171
10-07-2016,18.00,1,32,20160710181
10-07-2016,19.00,1,34,20160710191
10-07-2016,20.00,1,33,20160710201
10-07-2016,21.00,1,34,20160710211
10-07-2016,22.00,1,34,20160710221
10-07-2016,23.00,1,35,20160710231
11-07-2016,0.00,1,31,20160711001
11-07-2016,1.00,1,24,20160711011
11-07-2016,2.00,1,20,20160711021
11-07-2016,3.00,1,19,20160711031
11-07-2016,4.00,1,18,20160711041
11-07-2016,5.00,1,17,20160711051
11-07-2016,6.00,1,19,20160711061
11-07-2016,7.00,1,22,20160711071
11-07-2016,8.00,1,28,20160711081
11-07-2016,9.00,1,35,20160711091
11-07-2016,10.00,1,50,20160711101
11-07-2016,11.00,1,79,20160711111
11-07-2016,12.00,1,70,20160711121
11-07-2016,13.00,1,64,20160711131
11-07-2016,14.00,1,64,20160711141
11-07-2016,15.00,1,66,20160711151
11-07-2016,16.00,1,60,20160711161
11-07-2016,17.00,1,62,20160711171
11-07-2016,18.00,1,65,20160711181
11-07-2016,19.00,1,66,20160711191
11-07-2016,20.00,1,63,20160711201
11-07-2016,21.00,1,57,20160711211
11-07-2016,22.00,1,55,20160711221
11-07-2016,23.00,1,51,20160711231
12-07-2016,0.00,1,42,20160712001
12-07-2016,1.00,1,40,20160712011
12-07-2016,2.00,1,32,20160712021
12-07-2016,3.00,1,22,20160712031
12-07-2016,4.00,1,22,20160712041
12-07-2016,5.00,1,24,20160712051
12-07-2016,6.00,1,25,20160712061
12-07-2016,7.00,1,23,20160712071
12-07-2016,8.00,1,30,20160712081
12-07-2016,9.00,1,35,20160712091
12-07-2016,10.00,1,45,20160712101
12-07-2016,11.00,1,58,20160712111
12-07-2016,12.00,1,57,20160712121
12-07-2016,13.00,1,55,20160712131
12-07-2016,14.00,1,58,20160712141
12-07-2016,15.00,1,52,20160712151
12-07-2016,16.00,1,54,20160712161
12-07-2016,17.00,1,54,20160712171
12-07-2016,18.00,1,57,20160712181
12-07-2016,19.00,1,62,20160712191
12-07-2016,20.00,1,62,20160712201
12-07-2016,21.00,1,51,20160712211
12-07-2016,22.00,1,50,20160712221
12-07-2016,23.00,1,53,20160712231
13-07-2016,0.00,1,41,20160713001
13-07-2016,1.00,1,36,20160713011
13-07-2016,2.00,1,31,20160713021
13-07-2016,3.00,1,24,20160713031
13-07-2016,4.00,1,19,20160713041
13-07-2016,5.00,1,22,20160713051
13-07-2016,6.00,1,25,20160713061
13-07-2016,7.00,1,26,20160713071
13-07-2016,8.00,1,32,20160713081
13-07-2016,9.00,1,34,20160713091
13-07-2016,10.00,1,46,20160713101
13-07-2016,11.00,1,51,20160713111
13-07-2016,12.00,1,57,20160713121
13-07-2016,13.00,1,54,20160713131
13-07-2016,14.00,1,53,20160713141
13-07-2016,15.00,1,60,20160713151
13-07-2016,16.00,1,57,20160713161
13-07-2016,17.00,1,50,20160713171
13-07-2016,18.00,1,52,20160713181
13-07-2016,19.00,1,57,20160713191
13-07-2016,20.00,1,55,20160713201
13-07-2016,21.00,1,50,20160713211
13-07-2016,22.00,1,46,20160713221
13-07-2016,23.00,1,47,20160713231
14-07-2016,0.00,1,41,20160714001
14-07-2016,1.00,1,36,20160714011
14-07-2016,2.00,1,31,20160714021
14-07-2016,3.00,1,27,20160714031
14-07-2016,4.00,1,23,20160714041
14-07-2016,5.00,1,18,20160714051
14-07-2016,6.00,1,25,20160714061
14-07-2016,7.00,1,27,20160714071
14-07-2016,8.00,1,32,20160714081
14-07-2016,9.00,1,36,20160714091
14-07-2016,10.00,1,49,20160714101
14-07-2016,11.00,1,64,20160714111
14-07-2016,12.00,1,65,20160714121
14-07-2016,13.00,1,54,20160714131
14-07-2016,14.00,1,58,20160714141
14-07-2016,15.00,1,57,20160714151
14-07-2016,16.00,1,57,20160714161
14-07-2016,17.00,1,56,20160714171
14-07-2016,18.00,1,58,20160714181
14-07-2016,19.00,1,59,20160714191
14-07-2016,20.00,1,59,20160714201
14-07-2016,21.00,1,52,20160714211
14-07-2016,22.00,1,49,20160714221
14-07-2016,23.00,1,49,20160714231
15-07-2016,0.00,1,45,20160715001
15-07-2016,1.00,1,41,20160715011
15-07-2016,2.00,1,32,20160715021
15-07-2016,3.00,1,30,20160715031
15-07-2016,4.00,1,24,20160715041
15-07-2016,5.00,1,19,20160715051
15-07-2016,6.00,1,23,20160715061
15-07-2016,7.00,1,25,20160715071
15-07-2016,8.00,1,31,20160715081
15-07-2016,9.00,1,39,20160715091
15-07-2016,10.00,1,49,20160715101
15-07-2016,11.00,1,56,20160715111
15-07-2016,12.00,1,62,20160715121
15-07-2016,13.00,1,50,20160715131
15-07-2016,14.00,1,54,20160715141
15-07-2016,15.00,1,50,20160715151
15-07-2016,16.00,1,47,20160715161
15-07-2016,17.00,1,49,20160715171
15-07-2016,18.00,1,53,20160715181
15-07-2016,19.00,1,57,20160715191
15-07-2016,20.00,1,50,20160715201
15-07-2016,21.00,1,48,20160715211
15-07-2016,22.00,1,50,20160715221
15-07-2016,23.00,1,44,20160715231
16-07-2016,0.00,1,42,20160716001
16-07-2016,1.00,1,33,20160716011
16-07-2016,2.00,1,30,20160716021
16-07-2016,3.00,1,20,20160716031
16-07-2016,4.00,1,18,20160716041
16-07-2016,5.00,1,14,20160716051
16-07-2016,6.00,1,14,20160716061
16-07-2016,7.00,1,20,20160716071
16-07-2016,8.00,1,20,20160716081
16-07-2016,9.00,1,23,20160716091
16-07-2016,10.00,1,32,20160716101
16-07-2016,11.00,1,32,20160716111
16-07-2016,12.00,1,31,20160716121
16-07-2016,13.00,1,27,20160716131
16-07-2016,14.00,1,30,20160716141
16-07-2016,15.00,1,27,20160716151
16-07-2016,16.00,1,29,20160716161
16-07-2016,17.00,1,29,20160716171
16-07-2016,18.00,1,30,20160716181
16-07-2016,19.00,1,42,20160716191
16-07-2016,20.00,1,40,20160716201
16-07-2016,21.00,1,36,20160716211
16-07-2016,22.00,1,34,20160716221
16-07-2016,23.00,1,37,20160716231
17-07-2016,0.00,1,35,20160717001
17-07-2016,1.00,1,23,20160717011
17-07-2016,2.00,1,22,20160717021
17-07-2016,3.00,1,17,20160717031
17-07-2016,4.00,1,14,20160717041
17-07-2016,5.00,1,14,20160717051
17-07-2016,6.00,1,14,20160717061
17-07-2016,7.00,1,14,20160717071
17-07-2016,8.00,1,21,20160717081
17-07-2016,9.00,1,27,20160717091
17-07-2016,10.00,1,29,20160717101
17-07-2016,11.00,1,34,20160717111
17-07-2016,12.00,1,35,20160717121
17-07-2016,13.00,1,33,20160717131
17-07-2016,14.00,1,28,20160717141
17-07-2016,15.00,1,27,20160717151
17-07-2016,16.00,1,29,20160717161
17-07-2016,17.00,1,28,20160717171
17-07-2016,18.00,1,32,20160717181
17-07-2016,19.00,1,36,20160717191
17-07-2016,20.00,1,38,20160717201
17-07-2016,21.00,1,36,20160717211
17-07-2016,22.00,1,37,20160717221
17-07-2016,23.00,1,35,20160717231
18-07-2016,0.00,1,35,20160718001
18-07-2016,1.00,1,26,20160718011
18-07-2016,2.00,1,19,20160718021
18-07-2016,3.00,1,20,20160718031
18-07-2016,4.00,1,15,20160718041
18-07-2016,5.00,1,19,20160718051
18-07-2016,6.00,1,19,20160718061
18-07-2016,7.00,1,23,20160718071
18-07-2016,8.00,1,26,20160718081
18-07-2016,9.00,1,33,20160718091
18-07-2016,10.00,1,42,20160718101
18-07-2016,11.00,1,68,20160718111
18-07-2016,12.00,1,69,20160718121
18-07-2016,13.00,1,60,20160718131
18-07-2016,14.00,1,61,20160718141
18-07-2016,15.00,1,58,20160718151
18-07-2016,16.00,1,60,20160718161
18-07-2016,17.00,1,58,20160718171
18-07-2016,18.00,1,64,20160718181
18-07-2016,19.00,1,62,20160718191
18-07-2016,20.00,1,61,20160718201
18-07-2016,21.00,1,53,20160718211
18-07-2016,22.00,1,53,20160718221
18-07-2016,23.00,1,51,20160718231
19-07-2016,0.00,1,47,20160719001
19-07-2016,1.00,1,35,20160719011
19-07-2016,2.00,1,33,20160719021
19-07-2016,3.00,1,23,20160719031
19-07-2016,4.00,1,25,20160719041
19-07-2016,5.00,1,21,20160719051
19-07-2016,6.00,1,25,20160719061
19-07-2016,7.00,1,32,20160719071
19-07-2016,8.00,1,32,20160719081
19-07-2016,9.00,1,40,20160719091
19-07-2016,10.00,1,49,20160719101
19-07-2016,11.00,1,56,20160719111
19-07-2016,12.00,1,62,20160719121
19-07-2016,13.00,1,55,20160719131
19-07-2016,14.00,1,62,20160719141
19-07-2016,15.00,1,59,20160719151
19-07-2016,16.00,1,53,20160719161
19-07-2016,17.00,1,56,20160719171
19-07-2016,18.00,1,62,20160719181
19-07-2016,19.00,1,68,20160719191
19-07-2016,20.00,1,64,20160719201
19-07-2016,21.00,1,58,20160719211
19-07-2016,22.00,1,58,20160719221
19-07-2016,23.00,1,53,20160719231
20-07-2016,0.00,1,47,20160720001
20-07-2016,1.00,1,44,20160720011
20-07-2016,2.00,1,37,20160720021
20-07-2016,3.00,1,28,20160720031
20-07-2016,4.00,1,25,20160720041
20-07-2016,5.00,1,22,20160720051
20-07-2016,6.00,1,26,20160720061
20-07-2016,7.00,1,31,20160720071
20-07-2016,8.00,1,37,20160720081
20-07-2016,9.00,1,43,20160720091
20-07-2016,10.00,1,54,20160720101
20-07-2016,11.00,1,61,20160720111
20-07-2016,12.00,1,59,20160720121
20-07-2016,13.00,1,54,20160720131
20-07-2016,14.00,1,61,20160720141
20-07-2016,15.00,1,59,20160720151
20-07-2016,16.00,1,57,20160720161
20-07-2016,17.00,1,59,20160720171
20-07-2016,18.00,1,61,20160720181
20-07-2016,19.00,1,63,20160720191
20-07-2016,20.00,1,58,20160720201
20-07-2016,21.00,1,56,20160720211
20-07-2016,22.00,1,54,20160720221
20-07-2016,23.00,1,51,20160720231
21-07-2016,0.00,1,44,20160721001
21-07-2016,1.00,1,40,20160721011
21-07-2016,2.00,1,34,20160721021
21-07-2016,3.00,1,24,20160721031
21-07-2016,4.00,1,23,20160721041
21-07-2016,5.00,1,20,20160721051
21-07-2016,6.00,1,24,20160721061
21-07-2016,7.00,1,24,20160721071
21-07-2016,8.00,1,30,20160721081
21-07-2016,9.00,1,39,20160721091
21-07-2016,10.00,1,47,20160721101
21-07-2016,11.00,1,86,20160721111
21-07-2016,12.00,1,73,20160721121
21-07-2016,13.00,1,66,20160721131
21-07-2016,14.00,1,66,20160721141
21-07-2016,15.00,1,64,20160721151
21-07-2016,16.00,1,61,20160721161
21-07-2016,17.00,1,58,20160721171
21-07-2016,18.00,1,65,20160721181
21-07-2016,19.00,1,62,20160721191
21-07-2016,20.00,1,69,20160721201
21-07-2016,21.00,1,60,20160721211
21-07-2016,22.00,1,53,20160721221
21-07-2016,23.00,1,51,20160721231
22-07-2016,0.00,1,44,20160722001
22-07-2016,1.00,1,39,20160722011
22-07-2016,2.00,1,30,20160722021
22-07-2016,3.00,1,25,20160722031
22-07-2016,4.00,1,23,20160722041
22-07-2016,5.00,1,19,20160722051
22-07-2016,6.00,1,20,20160722061
22-07-2016,7.00,1,24,20160722071
22-07-2016,8.00,1,31,20160722081
22-07-2016,9.00,1,40,20160722091
22-07-2016,10.00,1,43,20160722101
22-07-2016,11.00,1,63,20160722111
22-07-2016,12.00,1,63,20160722121
22-07-2016,13.00,1,51,20160722131
22-07-2016,14.00,1,56,20160722141
22-07-2016,15.00,1,58,20160722151
22-07-2016,16.00,1,56,20160722161
22-07-2016,17.00,1,57,20160722171
22-07-2016,18.00,1,60,20160722181
22-07-2016,19.00,1,60,20160722191
22-07-2016,20.00,1,55,20160722201
22-07-2016,21.00,1,52,20160722211
22-07-2016,22.00,1,50,20160722221
22-07-2016,23.00,1,49,20160722231
23-07-2016,0.00,1,55,20160723001
23-07-2016,1.00,1,36,20160723011
23-07-2016,2.00,1,32,20160723021
23-07-2016,3.00,1,26,20160723031
23-07-2016,4.00,1,21,20160723041
23-07-2016,5.00,1,20,20160723051
23-07-2016,6.00,1,18,20160723061
23-07-2016,7.00,1,21,20160723071
23-07-2016,8.00,1,24,20160723081
23-07-2016,9.00,1,27,20160723091
23-07-2016,10.00,1,38,20160723101
23-07-2016,11.00,1,39,20160723111
23-07-2016,12.00,1,37,20160723121
23-07-2016,13.00,1,35,20160723131
23-07-2016,14.00,1,35,20160723141
23-07-2016,15.00,1,34,20160723151
23-07-2016,16.00,1,33,20160723161
23-07-2016,17.00,1,30,20160723171
23-07-2016,18.00,1,36,20160723181
23-07-2016,19.00,1,33,20160723191
23-07-2016,20.00,1,38,20160723201
23-07-2016,21.00,1,38,20160723211
23-07-2016,22.00,1,42,20160723221
23-07-2016,23.00,1,38,20160723231
24-07-2016,0.00,1,33,20160724001
24-07-2016,1.00,1,27,20160724011
24-07-2016,2.00,1,22,20160724021
24-07-2016,3.00,1,20,20160724031
24-07-2016,4.00,1,18,20160724041
24-07-2016,5.00,1,17,20160724051
24-07-2016,6.00,1,16,20160724061
24-07-2016,7.00,1,18,20160724071
24-07-2016,8.00,1,19,20160724081
24-07-2016,9.00,1,27,20160724091
24-07-2016,10.00,1,35,20160724101
24-07-2016,11.00,1,38,20160724111
24-07-2016,12.00,1,33,20160724121
24-07-2016,13.00,1,34,20160724131
24-07-2016,14.00,1,36,20160724141
24-07-2016,15.00,1,37,20160724151
24-07-2016,16.00,1,31,20160724161
24-07-2016,17.00,1,32,20160724171
24-07-2016,18.00,1,36,20160724181
24-07-2016,19.00,1,38,20160724191
24-07-2016,20.00,1,43,20160724201
24-07-2016,21.00,1,41,20160724211
24-07-2016,22.00,1,42,20160724221
24-07-2016,23.00,1,40,20160724231
25-07-2016,0.00,1,36,20160725001
25-07-2016,1.00,1,28,20160725011
25-07-2016,2.00,1,25,20160725021
25-07-2016,3.00,1,22,20160725031
25-07-2016,4.00,1,16,20160725041
25-07-2016,5.00,1,20,20160725051
25-07-2016,6.00,1,24,20160725061
25-07-2016,7.00,1,27,20160725071
25-07-2016,8.00,1,31,20160725081
25-07-2016,9.00,1,38,20160725091
25-07-2016,10.00,1,54,20160725101
25-07-2016,11.00,1,77,20160725111
25-07-2016,12.00,1,74,20160725121
25-07-2016,13.00,1,61,20160725131
25-07-2016,14.00,1,68,20160725141
25-07-2016,15.00,1,64,20160725151
25-07-2016,16.00,1,59,20160725161
25-07-2016,17.00,1,61,20160725171
25-07-2016,18.00,1,67,20160725181
25-07-2016,19.00,1,67,20160725191
25-07-2016,20.00,1,65,20160725201
25-07-2016,21.00,1,61,20160725211
25-07-2016,22.00,1,56,20160725221
25-07-2016,23.00,1,58,20160725231
26-07-2016,0.00,1,52,20160726001
26-07-2016,1.00,1,39,20160726011
26-07-2016,2.00,1,37,20160726021
26-07-2016,3.00,1,28,20160726031
26-07-2016,4.00,1,23,20160726041
26-07-2016,5.00,1,24,20160726051
26-07-2016,6.00,1,23,20160726061
26-07-2016,7.00,1,28,20160726071
26-07-2016,8.00,1,33,20160726081
26-07-2016,9.00,1,40,20160726091
26-07-2016,10.00,1,57,20160726101
26-07-2016,11.00,1,58,20160726111
26-07-2016,12.00,1,68,20160726121
26-07-2016,13.00,1,58,20160726131
26-07-2016,14.00,1,60,20160726141
26-07-2016,15.00,1,62,20160726151
26-07-2016,16.00,1,59,20160726161
26-07-2016,17.00,1,57,20160726171
26-07-2016,18.00,1,66,20160726181
26-07-2016,19.00,1,69,20160726191
26-07-2016,20.00,1,65,20160726201
26-07-2016,21.00,1,57,20160726211
26-07-2016,22.00,1,53,20160726221
26-07-2016,23.00,1,50,20160726231
27-07-2016,0.00,1,45,20160727001
27-07-2016,1.00,1,40,20160727011
27-07-2016,2.00,1,35,20160727021
27-07-2016,3.00,1,28,20160727031
27-07-2016,4.00,1,20,20160727041
27-07-2016,5.00,1,23,20160727051
27-07-2016,6.00,1,24,20160727061
